_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
65cce385ddadb93e4611fb19,Celular Plus X42,eletronicos,3092.49,162.250228108,2022-01-31,João Souza,PR,5,cartao_credito,4,-24.89,-51.55
65cce385ddadb93e4611fb1e,Fogão,eletrodomesticos,1398.42,72.0460970545,2023-01-31,Pedro Gomes,MG,4,cartao_credito,10,-18.1,-44.38
65cce385ddadb93e4611fb27,Mochila,esporte e lazer,131.67,4.5954704499,2021-03-31,João Souza,ES,5,cartao_credito,2,-19.19,-40.34
65cce385ddadb93e4611fb2e,Celular ABXY,eletronicos,929.98,50.0497417699,2022-03-31,Lucas Oliveira,DF,5,cartao_credito,1,-15.83,-47.86
65cce385ddadb93e4611fb2f,Geladeira,eletrodomesticos,3335.4,178.4884309453,2022-03-31,Felipe Santos,DF,4,boleto,1,-15.83,-47.86
65cce385ddadb93e4611fb31,Jogo de panelas,utilidades domesticas,125.09,13.040280544,2022-03-31,Juliana Costa,RS,4,cartao_credito,1,-30.17,-53.5
65cce385ddadb93e4611fb32,Lavadora de roupas,eletrodomesticos,1665.56,89.2171638483,2022-03-31,João Souza,SP,4,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb38,Pandeiro,instrumentos musicais,125.29,9.8351318999,2023-03-31,Bruno Rodrigues,MG,2,cartao_credito,10,-18.1,-44.38
65cce385ddadb93e4611fb44,Blocos de montar,brinquedos,37.33,0.0,2021-05-31,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
65cce385ddadb93e4611fb46,Cômoda,moveis,316.78,17.7559971729,2022-05-31,Thiago Silva,BA,1,cartao_credito,3,-13.29,-41.71
65cce385ddadb93e4611fb55,Guarda roupas,moveis,616.91,30.4330406521,2021-07-31,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb5a,Panela de pressão,utilidades domesticas,79.08,1.7952111618,2022-07-31,Pedro Gomes,AM,5,boleto,1,-3.47,-65.1
65cce385ddadb93e4611fb5c,Fogão,eletrodomesticos,1224.99,62.8114713019,2022-07-31,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb67,Modelagem preditiva,livros,109.17,6.7013892476,2021-08-31,Felipe Santos,MG,3,cartao_credito,3,-18.1,-44.38
65cce385ddadb93e4611fb6e,Kit banquetas,moveis,402.42,29.225705467,2021-08-31,Beatriz Moraes,RJ,1,cartao_credito,2,-22.25,-42.66
65cce385ddadb93e4611fb6f,Jogo de copos,utilidades domesticas,39.21,3.486929887,2022-08-31,Bianca Santos,MG,5,cupom,1,-18.1,-44.38
65cce385ddadb93e4611fb71,Poltrona,moveis,297.78,16.1390150663,2022-08-31,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
65cce385ddadb93e4611fb7c,Jogo de panelas,utilidades domesticas,204.47,11.7758275467,2021-10-31,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
65cce385ddadb93e4611fb7d,Blocos de montar,brinquedos,38.22,2.323876831,2021-10-31,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb85,Bateria,instrumentos musicais,1140.27,70.2968906417,2022-10-31,João Souza,SC,4,cartao_credito,3,-27.45,-50.95
65cce385ddadb93e4611fb8f,Geladeira,eletrodomesticos,2994.83,159.7488137511,2021-12-31,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb92,Kit banquetas,moveis,320.37,17.3418646064,2021-12-31,João Souza,MT,5,boleto,1,-12.64,-55.42
65cce385ddadb93e4611fb95,Fone de ouvido,eletronicos,92.47,5.2068752216,2022-12-31,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fb96,Copo térmico,esporte e lazer,73.63,4.4516805164,2022-12-31,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb97,Bateria,instrumentos musicais,1398.25,72.0370450659,2022-12-31,Juliana Costa,RJ,4,cartao_credito,1,-22.25,-42.66
65cce385ddadb93e4611fb99,Dashboards com Power BI,livros,54.85,3.4517020142,2022-12-31,Lucas Oliveira,RJ,5,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611f7f7,Bateria,instrumentos musicais,899.73,45.4923548153,2021-04-28,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611f7fc,Jogo de tabuleiro,brinquedos,223.71,9.4963235564,2021-04-28,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f7fe,Guitarra,instrumentos musicais,1242.14,66.4289949536,2021-04-28,Juliana Costa,MG,5,cartao_credito,10,-18.1,-44.38
65cce385ddadb93e4611f808,Cubo mágico 8x8,brinquedos,24.88,0.0,2022-04-28,João Souza,SP,4,cartao_credito,3,-22.19,-48.79
65cce385ddadb93e4611f809,Blocos de montar,brinquedos,40.48,2.6817032094,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f817,Guitarra,instrumentos musicais,1284.87,65.9999011587,2021-05-28,Thiago Silva,MG,4,cartao_credito,2,-18.1,-44.38
65cce385ddadb93e4611f827,Mochila,esporte e lazer,119.42,3.9431948028,2021-06-28,Felipe Santos,RJ,2,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611f829,Cama box,moveis,546.63,29.389528925,2021-06-28,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611f82c,Bola de vôlei,esporte e lazer,77.35,1.7030938664,2021-06-28,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f839,Cadeira de escritório,moveis,320.96,18.4892697693,2022-06-28,João Souza,BA,5,cartao_credito,1,-13.29,-41.71
65cce385ddadb93e4611f844,Bola de vôlei,esporte e lazer,77.16,1.692976938,2021-07-28,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f846,Tablet ABXY,eletronicos,891.88,47.7730527736,2021-07-28,Thiago Silva,RS,1,cartao_credito,1,-30.17,-53.5
65cce385ddadb93e4611f848,Mesa de centro,moveis,210.13,20.2831767091,2022-07-28,Rafael Costa,SP,2,cupom,1,-22.19,-48.79
65cce385ddadb93e4611f849,Iniciando em programação,livros,56.37,3.5326374414,2022-07-28,Bruno Rodrigues,PE,5,boleto,1,-8.38,-37.86
65cce385ddadb93e4611f84a,Bateria,instrumentos musicais,862.12,46.5923085456,2022-07-28,Bianca Santos,SP,1,cartao_credito,6,-22.19,-48.79
65cce385ddadb93e4611f84b,Iniciando em programação,livros,59.37,4.1011217232,2022-07-28,Larissa Alves,SP,3,cartao_credito,7,-22.19,-48.79
65cce385ddadb93e4611f84f,Cubo mágico 8x8,brinquedos,19.23,1.5550441735,2022-07-28,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611f856,Dinossauro Rex,brinquedos,29.29,0.0,2021-08-28,Mariana Ferreira,SE,1,cartao_credito,4,-10.57,-37.45
65cce385ddadb93e4611f85d,Bicicleta,esporte e lazer,443.68,21.2090642978,2022-08-28,Beatriz Moraes,RS,5,cartao_credito,2,-30.17,-53.5
65cce385ddadb93e4611f86b,Xadrez de madeira,brinquedos,30.14,3.0039796733,2021-09-28,Beatriz Moraes,PI,5,cartao_credito,3,-6.6,-42.28
65cce385ddadb93e4611f86d,Bola de basquete,esporte e lazer,60.78,0.0,2021-09-28,Rafael Costa,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f86e,Cama king,moveis,552.81,35.8150837895,2021-09-28,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
65cce385ddadb93e4611f875,Cadeira de escritório,moveis,466.2,31.9100505532,2022-09-28,Camila Ribeiro,RJ,4,cartao_credito,10,-22.25,-42.66
65cce385ddadb93e4611f876,Cama king,moveis,501.39,26.9806350252,2022-09-28,Juliana Costa,RJ,4,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611f883,Copo térmico,esporte e lazer,85.87,5.1034236935,2022-10-28,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f891,Jogo de panelas,utilidades domesticas,262.73,11.5740211685,2021-11-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f89d,Jogo de tabuleiro,brinquedos,165.78,6.4117253332,2022-11-28,Felipe Santos,PE,1,cartao_credito,10,-8.38,-37.86
65cce385ddadb93e4611f8a7,Lavadora de roupas,eletrodomesticos,2014.33,108.1454277572,2021-12-28,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
65cce385ddadb93e4611f8a8,Jogo de copos,utilidades domesticas,35.03,2.1483680243,2021-12-28,Bruno Rodrigues,MG,2,cartao_credito,2,-18.1,-44.38
65cce385ddadb93e4611f8a9,Headset,eletronicos,316.82,14.4541509439,2021-12-28,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
65cce385ddadb93e4611f8ad,Cubo mágico 8x8,brinquedos,20.5,11.088648263,2021-12-28,Mariana Ferreira,DF,5,boleto,1,-15.83,-47.86
65cce385ddadb93e4611f8b7,Violão,instrumentos musicais,522.66,35.6320822454,2022-12-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f8b9,Smartwatch,eletronicos,284.76,15.4513901392,2022-12-28,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f8cc,Tablet ABXY,eletronicos,1283.32,65.9173683218,2021-01-29,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
65cce385ddadb93e4611f8cd,Panela de pressão,utilidades domesticas,92.17,8.0715915382,2021-01-29,Felipe Santos,SP,5,cartao_credito,7,-22.19,-48.79
65cce385ddadb93e4611f8ce,Fone de ouvido,eletronicos,122.14,4.08802662,2021-01-29,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f8d2,Celular ABXY,eletronicos,1341.39,69.0094211238,2022-01-29,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f8d7,Faqueiro,utilidades domesticas,60.67,0.0,2022-01-29,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f8da,Iniciando em programação,livros,57.33,0.0,2022-01-29,Pedro Gomes,SC,4,cartao_debito,1,-27.45,-50.95
65cce385ddadb93e4611f8df,Bicicleta,esporte e lazer,850.66,42.8795249377,2023-01-29,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
65cce385ddadb93e4611f8e5,Lavadora de roupas,eletrodomesticos,1640.74,84.9489080581,2023-01-29,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611f8e6,Smartwatch,eletronicos,163.26,9.581519023,2023-01-29,Lucas Oliveira,TO,5,cartao_credito,1,-9.46,-48.26
65cce385ddadb93e4611f8f4,Corda de pular,esporte e lazer,23.02,0.0,2021-03-29,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
65cce385ddadb93e4611f8f5,Cama box,moveis,865.56,46.3715919548,2021-03-29,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
65cce385ddadb93e4611f902,Modelagem preditiva,livros,62.38,3.8526518609,2022-03-29,Bianca Santos,CE,1,cupom,1,-5.2,-39.53
65cce385ddadb93e4611f903,Tablet ABXY,eletronicos,1394.89,77.4375124305,2022-03-29,Larissa Alves,MG,4,cartao_credito,3,-18.1,-44.38
65cce385ddadb93e4611f904,Cubo mágico 8x8,brinquedos,27.93,1.770314384,2022-03-29,Mariana Ferreira,SC,5,cartao_credito,1,-27.45,-50.95
65cce385ddadb93e4611f905,Xadrez de madeira,brinquedos,49.18,0.0,2022-03-29,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
65cce385ddadb93e4611f909,Kit banquetas,moveis,408.11,19.3150688068,2023-03-29,Mariana Ferreira,SP,1,cartao_credito,8,-22.19,-48.79
65cce385ddadb93e4611f90a,Blocos de montar,brinquedos,52.73,3.4947260174,2023-03-29,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
65cce385ddadb93e4611f920,Pandeiro,instrumentos musicais,121.1,4.0326497487,2021-04-29,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
65cce385ddadb93e4611f921,Carrinho controle remoto,brinquedos,109.29,12.1989780767,2021-04-29,Pedro Gomes,BA,1,cartao_credito,1,-13.29,-41.71
65cce385ddadb93e4611f928,Smart TV,eletronicos,2067.76,110.3851252519,2022-04-29,Felipe Santos,GO,5,cartao_credito,2,-15.98,-49.86
65cce385ddadb93e4611f92e,Kit banquetas,moveis,326.0,17.8896237855,2022-04-29,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f92f,Smart TV,eletronicos,1567.44,81.0459035741,2022-04-29,Lucas Oliveira,PA,4,boleto,1,-3.79,-52.48
65cce385ddadb93e4611f93f,Impressora,eletronicos,413.23,22.8916695123,2021-05-29,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f941,Smart TV,eletronicos,2205.06,114.9972503557,2021-05-29,Bianca Santos,RS,5,cartao_credito,6,-30.17,-53.5
65cce385ddadb93e4611f942,Impressora,eletronicos,326.26,17.6611402904,2021-05-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f951,Tablet ABXY,eletronicos,2191.81,117.5957038257,2021-06-29,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f95b,Jogo de tabuleiro,brinquedos,204.57,8.4771761372,2022-06-29,Camila Ribeiro,PE,5,cartao_credito,8,-8.38,-37.86
65cce385ddadb93e4611f963,Cubo mágico 8x8,brinquedos,27.29,0.0,2021-07-29,Larissa Alves,MG,3,boleto,1,-18.1,-44.38
65cce385ddadb93e4611f966,Carrinho controle remoto,brinquedos,116.33,6.7253270575,2021-07-29,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611f967,Smart TV,eletronicos,2134.19,114.17030152,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f96b,Smart TV,eletronicos,2298.81,123.3445645836,2021-07-29,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
65cce385ddadb93e4611f96d,Fone de ouvido,eletronicos,194.37,10.8807222817,2021-07-29,Lucas Oliveira,CE,3,boleto,1,-5.2,-39.53
65cce385ddadb93e4611f971,Micro-ondas,eletrodomesticos,669.55,33.2359622897,2022-07-29,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
65cce385ddadb93e4611f972,Pandeiro,instrumentos musicais,115.92,13.9744008835,2022-07-29,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611f973,Poltrona,moveis,284.01,15.405803992,2022-07-29,João Souza,MG,5,boleto,1,-18.1,-44.38
65cce385ddadb93e4611f974,Mesa de centro,moveis,293.43,23.1798450299,2022-07-29,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611f975,Bola de vôlei,esporte e lazer,79.78,4.5311708983,2022-07-29,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
65cce385ddadb93e4611f984,Cama box,moveis,527.52,28.3719789156,2021-08-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f985,Copo térmico,esporte e lazer,58.93,0.0,2021-08-29,Rafael Costa,ES,5,cupom,1,-19.19,-40.34
65cce385ddadb93e4611f987,Sofá retrátil,moveis,975.11,52.608686126,2022-08-29,Lucas Oliveira,SC,5,cartao_credito,3,-27.45,-50.95
65cce385ddadb93e4611f988,Cama box,moveis,624.3,33.5252227623,2022-08-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f989,Cubo mágico 8x8,brinquedos,10.72,1.101912275,2022-08-29,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
65cce385ddadb93e4611f98a,Carrinho controle remoto,brinquedos,84.86,5.049644232,2022-08-29,Bruno Rodrigues,GO,5,cartao_credito,4,-15.98,-49.86
65cce385ddadb93e4611f992,Cama king,moveis,587.52,28.868111569,2021-09-29,Lucas Oliveira,RJ,4,cartao_credito,7,-22.25,-42.66
65cce385ddadb93e4611f993,Blocos de montar,brinquedos,46.98,0.0,2021-09-29,Rafael Costa,ES,5,cartao_credito,3,-19.19,-40.34
65cce385ddadb93e4611f998,Boneca bebê,brinquedos,73.59,1.502885178,2022-09-29,Lucas Oliveira,RS,4,boleto,1,-30.17,-53.5
65cce385ddadb93e4611f999,Geladeira,eletrodomesticos,3282.01,180.9990942756,2022-09-29,Juliana Costa,RJ,5,cartao_credito,6,-22.25,-42.66
65cce385ddadb93e4611f9a0,Secadora de roupas,eletrodomesticos,1954.02,104.3288124277,2022-09-29,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
65cce385ddadb93e4611f9aa,Boneca bebê,brinquedos,55.02,0.0,2021-10-29,Juliana Costa,CE,5,cartao_credito,1,-5.2,-39.53
65cce385ddadb93e4611f9ab,Violão,instrumentos musicais,424.87,23.3100614701,2021-10-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f9ac,Mesa de centro,moveis,297.81,23.6555376762,2021-10-29,Isabella Pereira,SP,5,cartao_debito,1,-22.19,-48.79
65cce385ddadb93e4611f9ad,Bateria,instrumentos musicais,512.56,35.0942876303,2021-10-29,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
65cce385ddadb93e4611f9b0,Kit banquetas,moveis,367.77,19.8657720081,2021-10-29,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
65cce385ddadb93e4611f9b4,Xadrez de madeira,brinquedos,43.72,5.4917747954,2022-10-29,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
65cce385ddadb93e4611f9b5,Modelagem preditiva,livros,64.3,1.008220626,2022-10-29,Bruno Rodrigues,PR,5,cupom,1,-24.89,-51.55
65cce385ddadb93e4611f9b7,Smart TV,eletronicos,1762.86,91.4514306718,2022-10-29,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611f9c9,Micro-ondas,eletrodomesticos,940.11,50.3411551783,2021-11-29,João Souza,RJ,1,cartao_credito,2,-22.25,-42.66
65cce385ddadb93e4611f9cd,Secadora de roupas,eletrodomesticos,1402.64,72.270799359,2022-11-29,Pedro Gomes,RJ,3,cartao_credito,2,-22.25,-42.66
65cce385ddadb93e4611f9d8,Poltrona,moveis,278.23,12.3993495382,2021-12-29,Beatriz Moraes,MG,5,cartao_credito,9,-18.1,-44.38
65cce385ddadb93e4611f9da,Bola de basquete,esporte e lazer,36.87,2.4943211053,2021-12-29,Beatriz Moraes,MG,3,boleto,1,-18.1,-44.38
65cce385ddadb93e4611f9db,Guitarra,instrumentos musicais,1171.37,59.9563676125,2021-12-29,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611f9dc,Bola de vôlei,esporte e lazer,59.77,3.4656985964,2021-12-29,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
65cce385ddadb93e4611f9df,Jogo de tabuleiro,brinquedos,181.1,7.2274692445,2021-12-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f9e4,Mochila,esporte e lazer,143.9,7.9453679994,2022-12-29,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
65cce385ddadb93e4611f9fc,Xadrez de madeira,brinquedos,34.56,2.3713205547,2022-01-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611f9ff,Mesa de jantar,moveis,488.14,23.5764255442,2022-01-30,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
65cce385ddadb93e4611fa02,Copo térmico,esporte e lazer,46.06,3.3924042651,2023-01-30,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa03,Fone de ouvido,eletronicos,129.93,7.8067967931,2023-01-30,João Souza,SP,5,cupom,1,-22.19,-48.79
65cce385ddadb93e4611fa06,Guitarra,instrumentos musicais,923.97,49.8856349758,2023-01-30,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fa0f,Boneca bebê,brinquedos,76.09,4.3346894993,2021-03-30,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa18,Copo térmico,esporte e lazer,35.68,0.0,2023-03-30,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
65cce385ddadb93e4611fa19,Celular Plus X42,eletronicos,2626.51,137.438194964,2023-03-30,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa1e,Cômoda,moveis,358.97,20.7668669256,2023-03-30,Pedro Gomes,RS,4,cartao_credito,1,-30.17,-53.5
65cce385ddadb93e4611fa33,TV Led UHD 4K,eletronicos,3428.13,183.426024476,2022-04-30,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
65cce385ddadb93e4611fa36,Cama box,moveis,537.42,26.2004372901,2022-04-30,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
65cce385ddadb93e4611fa47,Cadeira de escritório,moveis,592.76,39.1182670244,2021-05-30,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
65cce385ddadb93e4611fa49,Kit banquetas,moveis,426.18,28.9347382651,2021-05-30,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa4d,Violão,instrumentos musicais,297.01,16.3459934991,2022-05-30,João Souza,RJ,5,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611fa4f,Iniciando em programação,livros,44.3,0.0,2022-05-30,Felipe Santos,CE,5,boleto,1,-5.2,-39.53
65cce385ddadb93e4611fa5b,Jogo de panelas,utilidades domesticas,166.35,6.4420761184,2021-06-30,Rafael Costa,SP,3,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611fa5e,Dashboards com Power BI,livros,35.61,0.0,2021-06-30,Thiago Silva,RJ,5,cartao_credito,6,-22.25,-42.66
65cce385ddadb93e4611fa60,Corda de pular,esporte e lazer,28.76,0.0,2021-06-30,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611fa63,Celular ABXY,eletronicos,1198.54,61.4030883742,2021-06-30,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa66,Mesa de centro,moveis,209.93,8.7625800122,2022-06-30,João Souza,MG,5,cartao_credito,8,-18.1,-44.38
65cce385ddadb93e4611fa71,Copo térmico,esporte e lazer,57.09,0.0,2021-07-30,Beatriz Moraes,RJ,5,cupom,1,-22.25,-42.66
65cce385ddadb93e4611fa74,Sofá retrátil,moveis,860.17,43.3859038278,2021-07-30,Isabella Pereira,BA,2,cartao_credito,7,-13.29,-41.71
65cce385ddadb93e4611fa80,TV Led UHD 4K,eletronicos,3000.02,157.3264787951,2021-08-30,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
65cce385ddadb93e4611fa85,Lavadora de roupas,eletrodomesticos,1918.21,102.4220376587,2021-08-30,Mariana Ferreira,PE,4,cartao_credito,1,-8.38,-37.86
65cce385ddadb93e4611fa87,Geladeira,eletrodomesticos,3162.52,168.9257803883,2021-08-30,Beatriz Moraes,RJ,5,cartao_credito,10,-22.25,-42.66
65cce385ddadb93e4611fa88,Ciência de dados com python,livros,62.49,0.0,2022-08-30,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
65cce385ddadb93e4611fa89,Poltrona,moveis,304.37,16.4899127409,2022-08-30,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
65cce385ddadb93e4611fa8a,Jogo de panelas,utilidades domesticas,131.01,16.5568319032,2022-08-30,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
65cce385ddadb93e4611fa8d,Geladeira,eletrodomesticos,2423.51,129.9330317785,2022-08-30,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
65cce385ddadb93e4611fa8f,Carrinho controle remoto,brinquedos,89.83,5.3142817802,2022-08-30,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fa90,Mochila,esporte e lazer,144.04,8.2008011947,2022-08-30,Larissa Alves,RJ,3,cartao_credito,1,-22.25,-42.66
65cce385ddadb93e4611fa9e,Panela de pressão,utilidades domesticas,120.72,6.9590813506,2021-09-30,Larissa Alves,SP,2,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611faa0,Micro-ondas,eletrodomesticos,963.53,48.8895128792,2021-09-30,Bruno Rodrigues,GO,5,boleto,1,-15.98,-49.86
65cce385ddadb93e4611faa9,Blocos de montar,brinquedos,32.21,0.0,2022-09-30,Isabella Pereira,GO,5,cartao_credito,1,-15.98,-49.86
65cce385ddadb93e4611faad,Mesa de jantar,moveis,489.48,27.0031852787,2022-09-30,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
65cce385ddadb93e4611fab7,Bola de vôlei,esporte e lazer,53.23,5.9981536854,2021-10-30,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
65cce385ddadb93e4611fab8,Iniciando em programação,livros,76.39,10.3094730747,2021-10-30,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
65cce385ddadb93e4611fabc,Guarda roupas,moveis,601.39,29.6066473425,2021-10-30,Bruno Rodrigues,ES,5,cupom,1,-19.19,-40.34
65cce385ddadb93e4611fac0,Impressora,eletronicos,321.09,14.681515598,2021-10-30,João Souza,SP,1,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fac4,Dinossauro Rex,brinquedos,20.34,1.3661697178,2022-10-30,Thiago Silva,DF,5,cartao_credito,1,-15.83,-47.86
65cce385ddadb93e4611fad9,Secadora de roupas,eletrodomesticos,1664.71,89.5292145553,2021-11-30,Bruno Rodrigues,SC,4,cartao_credito,3,-27.45,-50.95
65cce385ddadb93e4611fadb,Blocos de montar,brinquedos,33.39,2.3090215745,2022-11-30,Larissa Alves,RJ,3,cartao_credito,3,-22.25,-42.66
65cce385ddadb93e4611fae1,Bola de basquete,esporte e lazer,88.91,5.4212021734,2022-11-30,João Souza,PR,3,cartao_credito,4,-24.89,-51.55
65cce385ddadb93e4611faf2,Assistente virtual,eletronicos,373.85,26.2860021735,2021-12-30,Juliana Costa,GO,5,cartao_credito,1,-15.98,-49.86
65cce385ddadb93e4611fafa,Carrinho controle remoto,brinquedos,103.79,6.0576097829,2022-12-30,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fafd,Assistente virtual,eletronicos,384.2,20.9885986964,2022-12-30,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
65cce385ddadb93e4611fb0b,Jogo de panelas,utilidades domesticas,238.74,13.3991989243,2021-01-31,Lucas Oliveira,GO,5,cartao_credito,10,-15.98,-49.86
65cce385ddadb93e4611fb0d,Guitarra,instrumentos musicais,875.79,44.2176218365,2021-01-31,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
65cce385ddadb93e4611fb12,Guarda roupas,moveis,672.52,36.3359317779,2021-01-31,João Souza,SP,3,cartao_credito,5,-22.19,-48.79
65cce385ddadb93e4611fb15,Mochila,esporte e lazer,112.3,6.262763065,2022-01-31,Isabella Pereira,BA,5,cartao_credito,5,-13.29,-41.71
